"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2019,Commercial,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,446.32164846533107
2019,Commercial,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,2.8951582452546
2019,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,5.256132418697103
2019,Commercial,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,5.2558273658189325
2019,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,157.41426968844576
2019,Commercial,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,12.2932773541237
2019,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,29143.279150766175
2019,Commercial,Old,Space Heating,Furnace,___,Propane,Standard,TJ,866.929533074585
2019,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1590.5887732000938
2019,Commercial,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,906.5542027345341
2019,Commercial,Old,Space Heating,___,___,District Heating,___,TJ,3343.6308263051615
2019,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,1481.3308031224194
2019,Commercial,Old,Water Heating,___,___,District Heating,___,TJ,558.7261111336537
2019,Commercial,Old,Water Heating,___,___,Electricity,Standard,TJ,143.29809590434417
2019,Commercial,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,29.492744565936416
2019,Commercial,Old,Water Heating,___,___,Kerosene,Standard,TJ,29.493767237674955
2019,Commercial,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,192.43728424904754
2019,Commercial,Old,Water Heating,___,___,Natural Gas,Standard,TJ,4932.133882604154
2019,Commercial,Old,Water Heating,___,___,Propane,Standard,TJ,77.45372894836318
2019,Industry,,Industrial Processes,Self produced,,Mix Energy,,TJ,30634.078626580587
2019,Industry,,Lighting,Self produced,,Mix Energy,,TJ,651.7889069483487
2019,Industry,,Space Cooling,Self produced,,Mix Energy,,TJ,1412.2092983880932
2019,Industry,,Space Heating,Self produced,,Mix Energy,,TJ,1564.293376680976
2019,Industry,,Water Heating,Self produced,,Mix Energy,,TJ,4093.2343356406604
2019,Public,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2047.2052204728313
2019,Public,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,253.4446335269717
2019,Public,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.008092400233702913
2019,Public,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,517.1773442304338
2019,Public,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,87.33807518902319
2019,Public,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,640.0065343052819
2019,Public,Old,Lighting,Halogen,___,Electricity,Standard,Mlm.y,187.46082070410452
2019,Public,Old,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,602.0892344059428
2019,Public,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,2.7641521150128923
2019,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,4.305409850844647
2019,Public,Old,Space Cooling,___,___,District Cooling,___,TJ,254.61921961901527
2019,Public,Old,Space Cooling,___,___,Electricity,Standard,TJ,4194.434545335627
2019,Public,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,591.7586625687965
2019,Public,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,282.1813927496439
2019,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.0024945661669898895
2019,Public,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.002494788640513749
2019,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,271.248776642006
2019,Public,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,0.014342319116410674
2019,Public,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,5918.840885997694
2019,Public,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.002623895923853012
2019,Public,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,0.002534027643949937
2019,Public,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,499.62803615542776
2019,Public,Old,Space Heating,___,___,District Heating,___,TJ,1507.1866949043826
2019,Public,Old,Water Heating,___,___,District Heating,___,TJ,319.1396026729343
2019,Public,Old,Water Heating,___,___,Electricity,Standard,TJ,29.75538898454321
2019,Public,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.7050398977057212
2019,Public,Old,Water Heating,___,___,Kerosene,Standard,TJ,0.7050614359887925
2019,Public,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,51.14829358609672
2019,Public,Old,Water Heating,___,___,Natural Gas,Standard,TJ,811.78307713284
2019,Residential,Old,Other Appliances,Other,___,Electricity,Standard,TJ,3713.7761473271025
2019,Residential,Old,Clothe Dryer,___,___,Electricity,Standard,TJ,1897.030943769288
2019,Residential,Old,Clothe Dryer,___,___,Natural Gas,Standard,TJ,82.68565303867396
2019,Residential,Old,Clothe Washer,___,___,Electricity,Standard,TJ,96.20289077839114
2019,Residential,Old,Dish Washer,___,___,Electricity,Standard,TJ,129.54428797807262
2019,Residential,Old,Freezer,___,___,Electricity,Standard,TJ,350.23173764404225
2019,Residential,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,108.41003264245045
2019,Residential,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,782.6033841672686
2019,Residential,Old,Lighting,Halogen,___,Electricity,Standard,Mlm.y,232.70420055603154
2019,Residential,Old,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,747.404649314439
2019,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,18.530304487619883
2019,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,17.820267118100315
2019,Residential,Old,Range,___,___,Electricity,Standard,TJ,1467.7044351972133
2019,Residential,Old,Range,___,___,Natural Gas,Standard,TJ,63.9575575945943
2019,Residential,Old,Refrigerator,___,___,Electricity,Standard,TJ,1101.0780609088886
2019,Residential,Old,Space Cooling,Central,___,Electricity,Standard,TJ,10379.536976428202
2019,Residential,Old,Space Cooling,Room,___,Electricity,Standard,TJ,654.622050057788
2019,Residential,Old,Space Cooling,___,___,District Cooling,___,TJ,83.39936884296202
2019,Residential,Old,Space Heating,Furnace,___,Biomass,Standard,TJ,160.40264213556492
2019,Residential,Old,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.6591336875349246
2019,Residential,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.5321488064316898
2019,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,497.67877277991835
2019,Residential,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,38763.5318307153
2019,Residential,Old,Space Heating,Furnace,___,Natural Gas,Medium,TJ,12546.95822065502
2019,Residential,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.6472296544159981
2019,Residential,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3954.9860620494073
2019,Residential,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,2044.3223095961534
2019,Residential,Old,Space Heating,___,___,District Heating,___,TJ,71.95228259078758
2019,Residential,Old,Water Heating,___,___,Biomass,Standard,TJ,274.9308932020053
2019,Residential,Old,Water Heating,___,___,Wood Pellet,Standard,TJ,283.75297516959444
2019,Residential,Old,Water Heating,___,___,District Heating,___,TJ,958.3530885218336
2019,Residential,Old,Water Heating,___,___,Electricity,Standard,TJ,676.15868547094
2019,Residential,Old,Water Heating,___,___,Kerosene,Standard,TJ,260.33673097354887
2019,Residential,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,305.3857275433881
2019,Residential,Old,Water Heating,___,___,Natural Gas,Standard,TJ,14958.17990777358
2019,Residential,Old,Water Heating,___,___,Propane,Standard,TJ,282.3927201009737
2020,Commercial,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,17627.621991638774
2020,Commercial,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1765.2264536849268
2020,Commercial,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,983.9675822449576
2020,Commercial,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,2206.5156581186534
2020,Commercial,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,1345.1087205765473
2020,Commercial,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,9842.419663623295
2020,Commercial,Old,Lighting,Halogen,___,Electricity,Standard,Mlm.y,2882.3756071490566
2020,Commercial,Old,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,9257.54089909439
2020,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,20.929884933308475
2020,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,63.61105807736097
2020,Commercial,Old,Space Cooling,___,___,District Cooling,___,TJ,1308.1688586102189
2020,Commercial,Old,Space Cooling,___,___,Electricity,Standard,TJ,9578.90097108971
2020,Commercial,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,441.0991045294413
2020,Commercial,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,3.497955163005053
2020,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,6.8673099304547
2020,Commercial,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,6.86689326585378
2020,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,159.81410548104108
2020,Commercial,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,15.237919023488574
2020,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,29272.314201502333
2020,Commercial,Old,Space Heating,Furnace,___,Propane,Standard,TJ,912.0900009018859
2020,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1631.2697090090992
2020,Commercial,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,880.4363370945606
2020,Commercial,Old,Space Heating,___,___,District Heating,___,TJ,3361.641814325851
2020,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,1490.1350330031048
2020,Commercial,Old,Water Heating,___,___,District Heating,___,TJ,563.4905709772052
2020,Commercial,Old,Water Heating,___,___,Electricity,Standard,TJ,129.64719584291413
2020,Commercial,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,35.91302902683909
2020,Commercial,Old,Water Heating,___,___,Kerosene,Standard,TJ,35.91569421133192
2020,Commercial,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,199.16273953776403
2020,Commercial,Old,Water Heating,___,___,Natural Gas,Standard,TJ,4952.271891351692
2020,Commercial,Old,Water Heating,___,___,Propane,Standard,TJ,83.51198451278535
2020,Industry,,Industrial Processes,Self produced,,Mix Energy,,TJ,30669.50062965801
2020,Industry,,Lighting,Self produced,,Mix Energy,,TJ,652.542566588216
2020,Industry,,Space Cooling,Self produced,,Mix Energy,,TJ,1413.8422276078059
2020,Industry,,Space Heating,Self produced,,Mix Energy,,TJ,1566.1021598165971
2020,Industry,,Water Heating,Self produced,,Mix Energy,,TJ,4097.967318178575
2020,Public,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2056.957155485292
2020,Public,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,255.7999011695023
2020,Public,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.014019556897948485
2020,Public,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,520.1899888583898
2020,Public,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,87.97122511013673
2020,Public,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,644.8950524092656
2020,Public,Old,Lighting,Halogen,___,Electricity,Standard,Mlm.y,188.6896051736939
2020,Public,Old,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,606.0349287386038
2020,Public,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,1.345792487668023
2020,Public,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,3.5799724155518082
2020,Public,Old,Space Cooling,___,___,District Cooling,___,TJ,274.5190860921553
2020,Public,Old,Space Cooling,___,___,Electricity,Standard,TJ,4238.554328854841
2020,Public,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,557.4429223188768
2020,Public,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,283.4055325770245
2020,Public,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.004765652385959884
2020,Public,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.004765940407239758
2020,Public,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,272.44160990793307
2020,Public,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,0.018509133575531456
2020,Public,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,5955.341998419269
2020,Public,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.004918604321188659
2020,Public,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,0.004791476060422797
2020,Public,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,502.4833041726938
2020,Public,Old,Space Heating,___,___,District Heating,___,TJ,1512.9418303297316
2020,Public,Old,Water Heating,___,___,District Heating,___,TJ,317.20876044262013
2020,Public,Old,Water Heating,___,___,Electricity,Standard,TJ,30.297598400633017
2020,Public,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,1.0431656523179964
2020,Public,Old,Water Heating,___,___,Kerosene,Standard,TJ,1.0432144203360187
2020,Public,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,51.67654767451376
2020,Public,Old,Water Heating,___,___,Natural Gas,Standard,TJ,818.7425551607377
2020,Residential,Old,Other Appliances,Other,___,Electricity,Standard,TJ,3754.0800598449364
2020,Residential,Old,Clothe Dryer,___,___,Electricity,Standard,TJ,1918.5126037904654
2020,Residential,Old,Clothe Dryer,___,___,Natural Gas,Standard,TJ,82.68894937270728
2020,Residential,Old,Clothe Washer,___,___,Electricity,Standard,TJ,97.24693663461463
2020,Residential,Old,Dish Washer,___,___,Electricity,Standard,TJ,130.95017272804725
2020,Residential,Old,Freezer,___,___,Electricity,Standard,TJ,354.0326420808234
2020,Residential,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,109.17800216138518
2020,Residential,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,788.0229689387211
2020,Residential,Old,Lighting,Halogen,___,Electricity,Standard,Mlm.y,234.20412190823214
2020,Residential,Old,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,752.4045914314489
2020,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,18.521926226092
2020,Residential,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,18.00217623899325
2020,Residential,Old,Range,___,___,Electricity,Standard,TJ,1484.3211617194243
2020,Residential,Old,Range,___,___,Natural Gas,Standard,TJ,63.963256276987295
2020,Residential,Old,Refrigerator,___,___,Electricity,Standard,TJ,1113.0275561605445
2020,Residential,Old,Space Cooling,Central,___,Electricity,Standard,TJ,10449.693758686968
2020,Residential,Old,Space Cooling,Room,___,Electricity,Standard,TJ,661.4651403959055
2020,Residential,Old,Space Cooling,___,___,District Cooling,___,TJ,88.6514403210869
2020,Residential,Old,Space Heating,Furnace,___,Biomass,Standard,TJ,160.64527216313394
2020,Residential,Old,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.7886137311592881
2020,Residential,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.7013652975969725
2020,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,605.290992171566
2020,Residential,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,38739.85011991851
2020,Residential,Old,Space Heating,Furnace,___,Natural Gas,Medium,TJ,12277.938631689549
2020,Residential,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.7780492675999476
2020,Residential,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3790.6940658497474
2020,Residential,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,2530.737481469212
2020,Residential,Old,Space Heating,___,___,District Heating,___,TJ,114.89820563577801
2020,Residential,Old,Water Heating,___,___,Biomass,Standard,TJ,293.9382361003893
2020,Residential,Old,Water Heating,___,___,Wood Pellet,Standard,TJ,302.8415685894975
2020,Residential,Old,Water Heating,___,___,District Heating,___,TJ,913.244239546418
2020,Residential,Old,Water Heating,___,___,Electricity,Standard,TJ,711.9590152155138
2020,Residential,Old,Water Heating,___,___,Kerosene,Standard,TJ,296.5123988264802
2020,Residential,Old,Water Heating,___,___,Light Fuel Oil,Standard,TJ,340.6257804446699
2020,Residential,Old,Water Heating,___,___,Natural Gas,Standard,TJ,15029.502106040884
2020,Residential,Old,Water Heating,___,___,Propane,Standard,TJ,301.48736209388164
2021,Commercial,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,17734.567768778776
2021,Commercial,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1776.3895329862567
2021,Commercial,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,989.3665471104536
2021,Commercial,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,2219.7103131221174
2021,Commercial,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,1351.0534357465692
2021,Commercial,Old,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,9894.625869498475
2021,Commercial,Old,Lighting,Halogen,___,Electricity,Standard,Mlm.y,2899.6940600748326
2021,Commercial,Old,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,9313.166099660635
2021,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,20.781669292592124
2021,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,73.20714426579609
2021,Commercial,Old,Space Cooling,___,___,District Cooling,___,TJ,1315.3788222342546
2021,Commercial,Old,Space Cooling,___,___,Electricity,Standard,TJ,9636.189169933145
2021,Commercial,Old,Space Cooling,___,___,Natural Gas,Standard,TJ,443.907046474431
2021,Commercial,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,4.215612445759698
2021,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,7.698564842353051
2021,Commercial,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,7.698406306985696
2021,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,160.40516201683386
2021,Commercial,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,17.66768784806762
2021,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,29290.980930084985
2021,Commercial,Old,Space Heating,Furnace,___,Propane,Standard,TJ,919.6075046716036
2021,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1638.5429550509111
2021,Commercial,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,1039.608460461866
2021,Commercial,Old,Space Heating,___,___,District Heating,___,TJ,3379.5500834626628
2021,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,1498.939263703639
2021,Commercial,Old,Water Heating,___,___,District Heating,___,TJ,568.8328075839494
2021,Commercial,Old,Water Heating,___,___,Electricity,Standard,TJ,113.36602033996711
2021,Commercial,Old,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,41.461558515495426
